Rk,Player,Nation,Pos,Club,League,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
92,Sebastian Andersson,SWE,FW,Köln,Bundesliga,30,1991,26,13,1257,14,0.21,2.5,0.93,37.1,0.09,0.23,11.3,0,0,0,12,18.1,66.4,145.6,27.4,7.71,10.5,73.5,2.57,4.57,56.3,0.21,0.5,42.9,0.07,0.71,0.21,0.36,0.07,0.64,18.1,17.3,0.79,0,0,7.79,0.07,1.07,0,0,0,0,8.5,5.57,4,2.36,9.29,1.79,0.07,2,12,0,0.29,0.79,1,1.57,1.29,0,0,0.07,0.14,0.07,0.29,0.21,0,0,0,0.07,0,0.93,0.64,0.07,0.29,0.57,0.5,0.79,63.6,0.29,13.7,4.21,30.7,0.14,5.43,8.14,0.5,0,0,0.5,0.21,1.14,0.64,0,30.6,0.64,1.71,12.6,17.2,5.79,29.8,0.43,1.07,40,0.5,0.07,17.2,57.3,20.7,1.07,0.36,0.21,3.71,1.86,45.4,23.2,51.1,6.79,0.21,0,0,1.93,1.21,0.43,1.07,0.64,0,0,0,3.07,3.71,6,38.2
94,Andrés Andrade Cedeño,PAN,DF,Arminia,Bundesliga,23,1998,17,12,1046,11.6,0,0.6,0.26,42.9,0,0,19.6,0,0,0,30.4,44.6,68.3,567.2,266.6,12.5,15.9,78.8,14.2,19.4,73.3,3.1,7.5,41.4,0,0.26,2.93,0.09,0,3.28,44.6,36.3,8.28,0.78,0,6.29,0.78,0.95,0,0,0,0,22.2,8.88,13.4,26.6,5.17,3.53,7.5,0.09,30.4,0.09,0.78,2.41,1.55,0.52,0.43,0,0,0.09,0,0,0.09,0.09,0,0,0,0,0,2.5,1.72,1.64,0.69,0.17,1.38,2.67,51.6,1.29,15.5,5.43,35,9.05,5.34,1.12,1.9,0.86,0,1.03,2.24,4.74,4.57,0.09,57.6,5.95,23,26.8,10.3,1.47,49.4,0.69,1.38,50,0.78,0.17,28.6,160.1,98.6,3.71,0.78,0.43,0.69,1.29,27.5,25.1,91.2,0.6,0.34,0,0,1.21,0.17,0.09,0.95,1.72,0,0.09,0,11.2,2.67,2.33,53.4
95,Fredrik André Bjørkan,NOR,DF,Hertha BSC,Bundesliga,23,1998,9,2,353,3.9,0,0,0,0,0,0,0,0,0,0,33.6,42.1,79.9,507.9,235.4,19.7,22.3,88.5,11.5,14.4,80.4,1.79,3.33,53.8,0,0.51,1.03,1.03,0.51,2.31,42.1,33.3,8.72,0.51,0,6.41,0,1.03,0,0,0,0,25.1,9.23,7.69,22.8,9.49,1.54,8.21,0,33.6,0,0,1.54,2.05,1.79,1.28,0.26,0,0,0.26,0,0,0,0,0,0,0,0,2.82,1.79,2.05,0.51,0.26,1.28,2.05,62.5,0.77,16.9,4.1,24.2,8.97,5.13,2.82,2.05,0.26,0,1.79,1.54,4.36,1.79,0.26,54.1,3.08,23.8,22.1,13.3,0.51,46.2,0.77,1.79,42.9,0.77,0,30.8,187.2,119.5,3.33,1.54,0.26,1.28,2.05,30.8,27.7,90,2.05,0.26,0,0,0.77,0.77,0,1.03,1.79,0,0,0,9.23,0.26,1.79,12.5
97,Robert Andrich,GER,MF,Leverkusen,Bundesliga,27,1994,26,21,1817,20.2,0.2,1.49,0.35,23.3,0.13,0.57,17.5,0.05,0,0,41.2,50,82.3,731.9,207.7,18.8,21,89.4,16.7,19.7,84.9,4.6,7.38,62.4,0.1,0.5,4.31,0.45,0,4.41,50,49,1.04,0.89,0.2,6.49,0.5,0.25,0,0,0,0,35.7,6.24,8.12,9.46,35.4,3.17,0.15,0.45,41.2,0.25,0.99,1.24,1.09,1.53,1.04,0,0.1,0.2,0.15,0.05,0.25,0.1,0,0,0.15,0,0,2.08,1.63,1.14,0.89,0.05,0.59,1.44,41.4,0.84,17.7,5.99,33.9,6.58,8.96,2.13,1.63,0.4,0,1.24,2.28,4.36,2.43,0.1,60.7,3.76,17.5,37.2,9.7,1.53,59.7,0.5,0.64,76.9,0.5,0.05,34.9,172.8,81.7,3.12,1.14,0.05,0.4,0.25,40.8,37.7,92.4,1.19,0.25,0.05,0,2.08,0.84,0.1,0.25,1.63,0,0,0,11.3,2.08,1.09,65.6
99,Angeliño,ESP,DF,RB Leipzig,Bundesliga,25,1997,29,26,2298,25.5,0.08,0.59,0.27,46.7,0.13,0.29,16.4,0,0,0,42.9,59.1,72.5,789.6,306.6,20.3,22.6,89.9,15.4,20.1,76.6,6,14.1,42.6,0.2,2,2.94,2.24,1.25,4.27,59.1,47.1,12,1.88,0.08,7.22,2.59,5.02,2.08,0.94,0.39,0.04,30.2,9.73,19.3,45,3.88,1.69,8.08,0.04,42.9,0.35,1.1,1.61,1.57,3.18,2,0.9,0.08,0.12,0.04,0.04,0.39,0.24,0.16,0,0,0,0,1.37,0.71,0.63,0.63,0.12,0.63,1.22,51.6,0.59,10.3,3.69,35.7,4.04,3.8,2.47,1.8,0.16,0,1.65,1.37,2.75,1.96,0,68.4,2.12,16.7,28.4,25.6,2.78,56.7,0.51,0.82,61.9,0.51,0.04,38.8,147.7,70.9,3.18,0.67,0.35,0.98,0.82,46.9,41.1,87.6,3.57,0.12,0,0,0.67,1.57,0.16,5.02,0.71,0,0,0,7.92,0.82,0.9,47.7
103,Waldemar Anton,GER,DF,Stuttgart,Bundesliga,25,1996,29,29,2595,28.8,0.07,0.8,0.21,26.1,0.09,0.33,13.8,0,0,0,53.5,62.5,85.6,1177.5,389.4,15.1,16.4,92.6,28.6,31.1,92,9.2,13.9,66.3,0.03,0.35,3.19,0.38,0.07,2.99,62.5,59.6,2.95,1.67,0.07,6.39,1.74,0.42,0,0,0,0,46.9,5.56,10.1,10,47.3,2.47,1.18,0.17,53.5,0.07,1.18,0.87,0.76,1.04,0.87,0.03,0,0,0.03,0.1,0.07,0.07,0,0,0,0,0,1.63,1.15,0.94,0.63,0.07,0.73,1.46,50,0.73,11.4,4.44,38.9,5.8,4.83,0.8,1.77,0.63,0.03,1.15,2.29,3.92,5.52,0.03,75.1,12.7,42.6,33.8,3.82,1.15,72.4,0.52,0.8,65.2,0.59,0.1,47.5,303,152.4,3.33,0.56,0,0.35,0.42,50,49.1,98.3,0.31,0.21,0.03,0,1.08,0.66,0.03,0.42,1.15,0,0,0,10.1,3.06,2.22,57.9
106,Christopher Antwi-Adjei,GHA,FWMF,Bochum,Bundesliga,28,1994,25,12,1130,12.6,0.08,2.3,0.79,34.5,0.03,0.1,14.9,0,0,0,13,20.8,62.6,207.6,64.8,7.14,9.6,74.4,4.76,7.14,66.7,0.87,2.38,36.7,0.08,0.63,0.79,0.87,0.32,1.35,20.8,18.6,2.22,0,0.08,4.68,0.32,2.22,0.08,0,0,0,12,4.13,4.68,3.57,13,1.27,2.14,0.08,13,0.08,0.56,1.43,1.59,1.83,0.95,0.16,0,0.24,0.4,0.08,0.16,0.08,0,0,0,0.08,0,2.14,1.51,0.71,0.95,0.48,0.63,1.67,38.1,1.03,20.4,6.11,30,3.65,8.57,8.17,1.43,0.08,0,1.35,0.56,2.7,0.63,0,38.1,0.32,4.6,15,21.9,4.68,36,0.79,2.38,33.3,0.87,0.16,24.2,149.5,78.9,3.25,1.03,0.79,3.81,2.46,42.3,23.9,56.5,6.11,0.16,0,0,1.27,2.3,0.87,2.22,1.51,0.08,0,0,5.56,1.19,4.44,21.1
112,Charles Aránguiz,CHI,MF,Leverkusen,Bundesliga,33,1989,26,16,1578,17.5,0.06,0.63,0.17,27.3,0.09,0.33,19,0,0,0,52.1,62.1,83.8,998.8,288.8,19.8,22.5,88,23.4,26.3,89.1,7.31,10.6,69.2,0.23,0.91,4.91,0.63,0.11,5.03,62.1,59.5,2.63,2.29,0.06,8.63,1.77,0.46,0,0,0,0,43.7,7.66,10.7,7.09,51,2.69,0.34,0.4,52.1,0.34,0.51,1.66,1.54,1.89,1.71,0.06,0.06,0,0,0.06,0.34,0.29,0,0.06,0,0,0,2.91,1.89,1.31,1.2,0.4,0.91,3.54,25.8,2.63,25.3,7.89,31.2,9.31,13.4,2.63,1.94,0.17,0,1.77,2.4,5.31,1.09,0,72.3,1.94,20,46,9.54,1.09,70,0.63,0.8,78.6,0.63,0.06,45.8,160.1,68.1,2.17,0.69,0,0.8,0.63,52.3,48.9,93.6,1.14,0.11,0,0,1.71,1.03,0,0.46,1.89,0,0,0,11.2,0.74,1.49,33.3
123,Maximilian Arnold,GER,MF,Wolfsburg,Bundesliga,28,1994,34,34,2994,33.3,0.12,1.2,0.42,35,0.1,0.29,31.7,0.39,0,0,43.4,55.5,78.2,997.6,318.2,12.6,14.4,87.3,19.2,21.3,90.3,10.8,18.2,59.3,0.06,1.8,4.41,0.99,0.15,4.59,55.5,47.8,7.72,4.41,0.09,7.87,3.6,1.38,3.06,1.83,1.08,0,33.9,4.77,16.8,41.2,11.5,1.59,0.18,0.3,43.4,0.33,1.17,1.38,0.84,2.85,1.44,1.32,0,0,0.09,0,0.15,0.09,0.03,0,0,0.03,0,1.5,1.02,0.81,0.57,0.12,0.42,1.41,29.8,0.99,16.9,5.68,33.6,6.49,8.65,1.74,1.38,0.45,0.03,0.93,2.04,3.54,1.35,0,64.3,3.36,17,38.1,12.5,0.15,56.9,0.15,0.24,62.5,0.15,0,38.1,177.2,78.9,2.76,0.75,0,0.48,0.81,40.8,38.6,94.6,0.63,0.12,0,0,1.71,1.92,0.03,1.38,1.02,0,0.03,0,10.7,0.99,0.78,55.9
128,Takuma Asano,JPN,FWMF,Bochum,Bundesliga,27,1994,27,20,1608,17.9,0.17,1.79,0.61,34.4,0.09,0.27,17,0,0,0,14.7,21.1,69.6,217.9,69.2,7.32,9.61,76.2,5.7,7.54,75.6,0.78,1.68,46.7,0.22,1.01,1.17,0.73,0.34,1.9,21.1,20.7,0.39,0.06,0.11,4.97,0.5,1.4,0,0,0,0,14.1,3.52,3.46,6.26,12.8,0.78,0.22,0.28,14.7,0.06,0.5,0.84,1.45,2.4,1.73,0,0.17,0.17,0.22,0.11,0.28,0.22,0,0,0,0.06,0,0.89,0.61,0.28,0.45,0.17,0.39,1.34,29.2,0.95,20.8,5.81,27.9,3.85,8.6,8.38,1.23,0.22,0,1.01,0.95,1.84,0.56,0,34.1,0.5,5.14,14.5,17.5,3.35,33.7,1.12,2.29,48.8,1.4,0.06,24.8,163.5,96.9,3.91,1.45,1.12,3.07,2.07,39.6,23.4,59,5.98,0.06,0,0,0.89,1.68,1.01,1.4,0.61,0,0,0,5.81,1.12,2.96,27.4
129,Santiago Ascacíbar,ARG,MF,Hertha BSC,Bundesliga,25,1997,28,27,2375,26.4,0,0.49,0.04,7.7,0,0,17.1,0,0,0,37,44.8,82.7,633.6,176,18,21.3,84.8,14.5,16.4,88,3.6,4.96,72.5,0.04,0.38,2.61,0.23,0,2.84,44.8,42.4,2.39,2.05,0,7.35,0.87,0.11,0,0,0,0,31.9,6.29,6.55,8.37,31.5,3.33,0.27,0.19,37,0.19,0.8,1.4,1.14,1.14,0.98,0,0.04,0.04,0.04,0.04,0.04,0.04,0,0,0,0,0,3.64,2.31,2.01,1.36,0.27,1.33,3.37,39.3,2.05,23.5,7.58,32.3,9.89,11.3,2.27,1.82,0.23,0,1.59,2.05,5.68,1.44,0.04,55.7,3.33,19.8,30.5,7.16,0.72,53.6,0.3,0.57,53.3,0.34,0.04,25.6,98.1,46.8,1.7,0.3,0.15,0.49,0.61,33.6,30.5,90.7,0.95,0.19,0,0,1.7,1.52,0.11,0.11,2.31,0,0,0,11.8,1.4,1.82,43.5
135,Fisnik Asllani,KVX,MFFW,Hoffenheim,Bundesliga,19,2002,2,0,9,0.1,0,0,0,0,0,0,0,0,0,0,60,80,75,890,130,40,40,100,10,10,100,10,20,50,0,0,0,0,0,0,80,80,0,0,0,40,0,0,0,0,0,0,60,20,0,10,70,0,0,0,60,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,60,0,30,20,0,0,0,0,0,0,0,0,90,0,0,40,50,0,90,0,10,0,0,0,60,130,20,0,0,0,0,0,100,90,90,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Simon Asta,GER,DF,Greuther Fürth,Bundesliga,21,2001,13,9,783,8.7,0,0.34,0,0,0,0,15,0,0,0,33,46.1,71.6,618,273.3,14.1,16.7,84.8,13.4,18.2,74.1,4.94,8.97,55.1,0,0.23,1.72,0.57,0.23,2.53,46.1,35.4,10.7,0.34,0,4.71,0.46,1.84,0,0,0,0,24.1,9.2,12.8,1.84,31.3,2.18,10.3,0,33,0.11,1.38,2.3,2.07,0.92,0.57,0.34,0,0,0,0,0.11,0,0.11,0,0,0,0,1.61,0.92,0.8,0.46,0.34,0.69,1.38,50,0.69,17.5,5.52,31.6,7.01,6.09,4.37,2.07,0.34,0,1.72,2.99,4.6,1.03,0,55.9,3.68,20.2,23.2,14.7,1.26,45.6,0.23,0.69,33.3,0.46,0.11,28.9,158.7,85.3,3.56,0.92,0.57,0.8,0.69,30.9,26.8,86.6,1.95,0.11,0,0,1.49,1.03,0.23,1.84,0.92,0,0,0.11,9.31,0.69,1.03,40
149,Taiwo Awoniyi,NGA,FW,Union Berlin,Bundesliga,24,1997,31,29,2174,24.2,0.62,2.73,1.24,45.5,0.2,0.43,12.9,0,0.08,0.08,13.8,20,69,214.3,56.1,7.31,9.5,77,4.88,6.9,70.7,0.91,1.61,56.4,0.04,0.99,1.24,0.87,0.12,1.98,20,19.6,0.37,0,0.25,6.69,0.12,0.37,0,0,0,0,12.6,4.63,2.81,3.72,12,1.69,0.04,0.95,13.8,0.08,0.5,1.16,1.03,2.27,1.65,0,0.21,0.29,0.08,0.04,0.21,0.04,0,0.08,0,0.04,0.04,0.7,0.37,0.12,0.33,0.25,0.04,0.54,7.7,0.5,15.1,5,33.1,1.32,6.69,7.11,0.7,0.17,0,0.54,0.25,0.95,0.95,0,35.4,1.2,2.64,17.6,17.6,5.62,35,1.28,2.36,54.4,1.45,0.04,23.7,98.4,52.7,2.6,1.07,0.66,5,2.44,48.2,26.3,54.6,7.77,0.04,0,0,1.2,1.07,0.87,0.37,0.37,0.04,0,0.04,4.5,2.4,5.99,28.6
155,Sardar Azmoun,IRN,FWMF,Leverkusen,Bundesliga,27,1995,9,4,359,4,0.25,2.5,1,40,0.1,0.25,12.4,0,0,0,20,28,71.4,316,86.8,10.8,13.3,81.1,7.25,10.5,69,1.75,2,87.5,0.25,1.5,2.75,0.75,0,3.75,28,27,1,0,0,5,0,0,0,0,0,0,21.3,4,2.75,1.5,22,2,0,0.5,20,0.5,0.75,0.75,1.75,2.75,2.5,0,0,0,0,0.25,0.5,0.25,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0.5,0,0.5,19.3,4.5,23.4,2.5,8.5,8.25,0.75,0,0,0.75,0.5,0.75,2,0,37.8,2.5,5.5,20.8,14.3,4.5,36.8,0.75,1,75,0.75,0,23.5,155.5,94.3,3.25,1.25,1.25,1,1,39.3,27.3,69.4,5.25,0,0,0,2,1.25,0,0,0.25,0,0,0,5.25,2.75,1.75,61.1
177,Mitchel Bakker,NED,DF,Leverkusen,Bundesliga,21,2000,25,19,1822,20.2,0,0.45,0.1,22.2,0,0,20.4,0,0,0,50,60.5,82.7,825.4,312,25.2,27.7,90.9,19.8,22.9,86.2,4.01,7.33,54.7,0.2,0.54,3.17,1.04,0.54,3.71,60.5,51.6,8.91,0.74,0,7.57,1.04,1.88,0,0,0,0,40.8,11.3,8.32,44.2,6.29,1.34,8.17,0,50,0.05,0.69,2.77,1.34,1.53,1.39,0,0.05,0,0.1,0,0.25,0.25,0,0,0,0,0,2.08,1.24,1.09,0.74,0.25,1.04,1.83,56.8,0.79,11.6,3.56,30.6,5.25,4.36,2.03,1.88,0.1,0,1.78,2.57,4.65,2.18,0.05,72.5,3.66,22.6,37.8,16.7,1.39,63.8,1.34,2.43,55.1,1.49,0.15,45.7,202.2,111,4.21,1.49,0.3,1.19,1.04,50.2,45.5,90.6,2.13,0.3,0,0,0.79,1.14,0,1.88,1.24,0,0.05,0,7.87,0.94,0.79,54.3
178,Ridle Baku,GER,DFFW,Wolfsburg,Bundesliga,24,1998,34,28,2446,27.2,0.11,1.36,0.29,21.6,0.08,0.38,20,0,0,0,37.5,48.8,76.7,712.7,251.6,15.4,18.3,84.3,16.7,20.8,80.2,5,8.24,60.7,0.18,1.43,2.46,1.29,0.48,4.41,48.8,40.8,8.05,0.74,0.07,6.29,1.4,2.5,0.18,0.04,0,0,28.6,10.2,10,6.58,32.6,1.62,7.13,0.11,37.5,0.15,0.77,1.88,1.69,2.68,2.1,0.11,0.22,0.11,0.15,0,0.26,0.18,0,0,0.04,0.04,0,2.32,1.25,1.1,0.88,0.33,0.81,2.24,36.1,1.43,18.8,5.59,29.8,6.18,7.61,4.96,2.46,0.04,0,2.43,1.47,3.79,1.84,0.04,62.7,2.13,17.7,28.6,20,2.5,55,1.25,2.5,50,1.32,0.18,38.9,186,108.6,5.88,1.18,0.59,1.29,1.43,44.6,37.3,83.6,4.15,0.15,0,0,1.25,1.4,0.37,2.5,1.25,0,0,0,8.16,1.1,1.4,44.1
209,Aymen Barkok,MAR,MFFW,Eint Frankfurt,Bundesliga,24,1998,5,2,160,1.8,0,1.11,0.56,50,0,0,29.5,0,0,0,28.9,39.4,73.2,545.6,276.1,11.7,15,77.8,12.2,16.1,75.9,3.89,6.11,63.6,0,0.56,3.89,0.56,0,7.78,39.4,32.8,6.67,0,0,6.11,1.67,0,1.11,0.56,0.56,0,24.4,4.44,10.6,3.89,23.9,2.78,5.56,1.11,28.9,0,1.67,2.22,1.11,1.67,1.11,0.56,0,0,0,0,0,0,0,0,0,0,0,3.33,1.67,1.67,1.11,0.56,1.11,2.22,50,1.11,28.9,7.78,26.9,9.44,13.9,5.56,2.78,0.56,0,2.22,1.67,5,3.33,0,58.3,3.33,15,33.9,15.6,0,51.7,2.22,3.33,66.7,2.22,0,35,172.2,118.9,5,2.78,0,2.22,4.44,35,27.8,79.4,2.22,0,0,0,2.78,0.56,0,0,1.67,0,0,0,11.7,3.33,1.11,75
213,Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,22,2000,31,20,1789,19.9,0.05,1.61,0.45,28.1,0.03,0.11,18.2,0,0,0,20.1,27.4,73.1,313.2,96.1,10.5,12.9,80.9,7.54,10.2,73.9,1.41,2.36,59.6,0.1,0.6,1.66,0.75,0.1,2.41,27.4,27.2,0.25,0.2,0.1,6.38,0.2,0.35,0.05,0,0,0,18.4,4.57,4.47,3.82,19.3,2.86,0,0.55,20.1,0.25,0.55,0.95,1.16,1.86,1.06,0,0,0.25,0.35,0.2,0.2,0.1,0,0,0,0.1,0,3.57,1.76,1.56,1.46,0.55,1.11,2.11,52.4,1.01,23.9,6.88,28.8,6.58,12.2,5.13,1.71,0.4,0,1.31,1.91,5.48,1.56,0,41.2,1.71,10.2,20.1,12.6,2.21,41,0.2,0.85,23.5,0.3,0,22.5,93.1,46.3,1.96,1.01,0,1.76,0.9,28.4,22.2,78.1,3.37,0.15,0,0,2.21,1.71,0,0.35,1.76,0.1,0,0,8.69,1.36,1.76,43.5
215,Jacob Barrett Laursen,DEN,DF,Arminia,Bundesliga,27,1994,24,20,1632,18.1,0.11,0.44,0.22,50,0.25,0.5,24,0,0,0,31.1,43.6,71.3,598.6,236.7,12.9,15.1,85,13.2,17,77.6,4.64,9.06,51.2,0,0.39,1.77,0.17,0.06,2.49,43.6,32,11.6,1.38,0,6.63,1.05,1.49,0.94,0.44,0.11,0,21.8,10.1,11.8,22.5,8.29,2.32,9.28,0.39,31.1,0,1.1,1.38,2.54,0.83,0.44,0.39,0,0,0,0,0.06,0.06,0,0,0,0,0,1.33,0.88,0.72,0.5,0.11,0.39,1.05,36.8,0.66,10.9,3.65,33.3,4.81,4.25,1.88,2.04,0.5,0,1.55,1.55,2.87,2.6,0.06,52.8,3.48,17,24.5,13.5,0.55,41.4,0.83,1.44,57.7,0.88,0,25.4,119.3,56.8,2.21,0.66,0.17,0.5,0.5,26.2,23.1,88.2,0.72,0.06,0,0,0.72,0.5,0.06,1.49,0.88,0,0,0.06,9.45,1.1,1.77,38.5
217,Abdourahmane Barry,FRA,DF,Greuther Fürth,Bundesliga,22,2000,8,1,210,2.3,0,0.43,0,0,0,0,23,0,0,0,38.3,50,76.5,732.6,323,16.1,17.8,90.2,14.3,17.8,80.5,5.65,9.57,59.1,0,0.87,3.48,0.87,0.87,4.35,50,40.4,9.57,1.74,0,7.83,3.04,2.61,0,0,0,0,25.7,11.7,12.6,6.52,31.3,1.74,7.39,0.43,38.3,0,0.87,1.3,2.17,1.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,3.91,1.3,2.61,0.87,0.43,2.61,3.48,75,0.87,17.4,4.78,27.5,6.52,9.13,1.74,2.61,0.87,0,1.74,2.61,6.52,0,0.43,61.7,4.78,20.9,25.7,17.8,1.3,53.9,0.43,1.74,25,0.43,0,33.5,154.3,77.8,3.91,0.87,0,1.3,1.74,34.3,30.4,88.6,2.61,0.87,0,0,3.48,1.74,0,2.61,1.3,0,0,0,12.2,2.61,0.87,75
229,Maximilian Bauer,GER,DF,Greuther Fürth,Bundesliga,22,2000,26,18,1690,18.8,0,0.32,0.05,16.7,0,0,10.4,0,0,0,38.4,46.2,83,892.3,259,8.46,9.73,86.9,21.3,23.1,92.2,8.3,12.5,66.4,0,0.05,1.01,0,0,0.96,46.2,44.1,2.13,1.91,0.11,6.7,1.54,0,0,0,0,0,34.9,3.3,8.03,5.59,36.3,2.55,0.11,0,38.4,0.16,0.9,0.8,0.53,0.43,0.37,0,0,0.05,0,0,0,0,0,0,0,0,0,1.86,1.33,1.44,0.37,0.05,0.69,1.38,50,0.69,12.3,4.63,37.5,7.18,4.95,0.21,1.65,0.8,0,0.85,2.45,4.31,5.96,0.05,57.9,9.79,37.8,21.5,1.38,0.69,55.9,0,0,0,0,0,32.1,153.5,64.2,0.8,0.05,0.05,0.11,0.11,35.1,34.1,97.1,0.05,0.27,0,0,1.6,0.64,0.05,0,1.33,0,0.05,0.05,8.4,3.46,2.29,60.2
230,Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,31,1990,33,33,2970,33,0,0,0,0,0,0,0,0,0,0,36.7,46.1,79.6,921.1,493.3,9.73,9.82,99.1,16.6,16.8,98.9,9.76,18.9,51.7,0,0,0.58,0,0,0,46.1,37.5,8.55,2.15,0,4.42,1.03,0,0,0,0,0,30.8,1.45,13.8,8.18,31.4,0.03,0,5.15,36.7,0.15,1.24,0.33,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0.18,0.09,50,0.18,0,0,0,0,0,0,0,0,0.03,0.03,48.6,40.3,48.2,0.67,0,0,40.2,0.03,0.03,100,0.03,0,28.5,115.1,54.3,0,0,0,0,0,28.1,27.9,99.5,0,0.03,0,0,0,0.12,0,0,0,0,0,0,6.7,0,0,0
231,Timo Baumgartl,GER,DF,Union Berlin,Bundesliga,26,1996,25,25,2166,24.1,0.04,0.54,0.17,30.8,0.08,0.25,8.7,0,0,0,38.9,48.4,80.3,855.5,314.9,10.7,12.6,85.5,20.5,23.3,88.1,7.3,11.9,61.5,0.08,0.21,3.03,0.29,0.17,3.24,48.4,46,2.41,2.12,0.04,5.93,1.62,0.5,0,0,0,0,33.8,4.11,10.5,10,33.8,2.28,0.17,0.21,38.9,0.25,1.24,1.2,0.41,0.66,0.41,0.04,0,0.17,0,0.04,0.08,0.04,0,0,0.04,0,0,2.9,1.54,1.99,0.87,0.04,1.45,2.16,67.3,0.71,15.7,6.27,39.8,7.8,6.76,1.16,1.87,0.5,0,1.37,1.83,4.73,3.4,0,59.5,6.47,31.5,28.1,3.73,1.29,57.3,0.17,0.33,50,0.17,0.04,33.9,171.4,84.8,1.87,0.25,0.08,0.37,0.33,37.1,35.4,95.2,0.29,0.21,0,0,1.24,0.58,0,0.5,1.54,0,0,0.08,10.7,3.44,2.37,59.3
232,Julian Baumgartlinger,AUT,MF,Leverkusen,Bundesliga,34,1988,6,1,88,1,0,0,0,0,0,0,0,0,0,0,58,66,87.9,1080,186,23,25,92,24,26,92.3,9,11,81.8,0,0,4,0,0,1,66,65,1,1,0,5,1,1,0,0,0,0,44,13,9,5,54,6,0,0,58,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,2,3,66.7,1,20,9,45,8,11,1,2,0,0,2,2,5,0,0,73,4,28,44,6,0,72,0,0,0,0,0,47,195,98,3,1,0,1,0,53,51,96.2,0,1,0,0,2,0,0,1,3,0,0,0,13,2,2,50
233,Christoph Baumgartner,AUT,MFFW,Hoffenheim,Bundesliga,22,1999,29,23,1888,21,0.33,2,0.81,40.5,0.17,0.41,13.2,0,0,0,25.8,35.9,72,448.4,119.7,12,15,79.9,9.95,13.1,76,3.05,5.48,55.7,0.1,0.95,2.1,1.1,0.29,3.29,35.9,34.4,1.43,0.33,0.1,9,0.9,1.33,0.1,0.05,0,0,22,6.57,7.24,4.57,26.2,1.86,0.86,0.62,25.8,0.05,1.14,1.86,1.43,2.24,1.76,0,0.14,0.05,0.19,0.1,0.24,0.19,0,0,0,0,0.05,1.52,1.24,0.81,0.24,0.48,0.57,1.71,33.3,1.14,20.4,5.9,29,3.76,9.43,7.19,1.19,0.19,0,1,1,2.52,0.71,0,48.6,1.19,8.05,23.7,20.1,4.38,47.3,0.76,1.67,45.7,0.76,0.14,30.4,151.7,85.9,4.24,1.43,0.57,2.57,1.76,41.8,33.6,80.5,5.71,0.24,0,0,1.67,1.48,0.05,1.33,1.24,0,0,0,7.67,2.24,2.81,44.3
