Rk,Player,Nation,Pos,Club,League,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,PasPress,Sw,PasCrs,CK,CkIn,CkOut,CkStr,PasGround,PasLow,PasHigh,PaswLeft,PaswRight,PaswHead,TI,PaswOther,PasCmp,PasOff,PasOut,PasInt,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Press,PresSucc,Press%,PresDef3rd,PresMid3rd,PresAtt3rd,Blocks,BlkSh,BlkShSv,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,DriSucc,DriAtt,DriSucc%,DriPast,DriMegs,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,RecTarg,Rec,Rec%,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
2045,Rubén Pardo,ESP,MF,Bordeaux,Ligue 1,29,1992,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,10,10,100,110,90,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,50,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,10,100,90,10,0,0,0,0,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,Leandro Paredes,ARG,MF,Paris S-G,Ligue 1,27,1994,15,10,838,9.3,0.11,0.86,0.22,25,0.13,0.5,25,0,0,0,96.1,100.6,95.5,1790,477,39.7,41.1,96.6,44.9,45.9,97.9,10.6,12,88.4,0.22,0.65,9.03,0.32,0,5.81,100.6,98.1,2.58,2.37,0,8.28,2.37,0,0,0,0,0,91.3,4.84,4.52,7.53,91.6,0.86,0.22,0.11,96.1,0.11,0.32,0.97,0.65,1.72,1.51,0,0.11,0.11,0,0,0.43,0.22,0,0.11,0.11,0,0,2.47,2.04,1.08,0.75,0.65,1.08,2.47,43.5,1.4,12,4.73,39.3,3.76,5.91,2.37,1.08,0.65,0,0.43,1.72,4.19,0.22,0.11,107.2,4.73,30.4,70.9,11.7,0.11,105.1,0.43,0.65,66.7,0.43,0,79.6,341.2,169.6,5.48,0.97,0,0.65,0.43,90.5,88.2,97.4,0.75,0.32,0,0,1.08,0.97,0,0,2.04,0,0,0,9.35,0.32,0.54,37.5
2060,Strahinja Pavlovi?,SRB,DF,Monaco,Ligue 1,21,2001,7,5,451,5,0,1,0.2,20,0,0,8.1,0,0,0,66.8,78.8,84.8,1432.2,465.2,20.2,21.6,93.5,34.8,37.4,93,11,18.2,60.4,0,0,5.2,1.4,0.4,4,78.8,77.4,1.4,1.2,0.2,6.8,1.6,0.8,0,0,0,0,59.6,6.6,12.6,56.6,17,2.8,0.2,0.2,66.8,0.2,0.6,1,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,2.4,2.2,1.8,0.2,0.6,2,30,1.4,15.2,7.4,48.7,7.6,7,0.6,1.4,0.6,0,0.8,3,7.2,4.6,0,94.2,6.6,37.8,57.6,5.4,1.4,92.8,0.6,0.8,75,0.6,0,64.4,391.4,213.4,6.2,1.8,0,1,0.2,69.2,68,98.3,0,0.8,0.2,0.2,1.8,1.8,0,0.8,2.4,0,0.4,0,10.6,3.8,2.4,61.3
2062,Dimitri Payet,FRA,FWMF,Marseille,Ligue 1,35,1987,31,28,2592,28.8,0.42,2.12,0.66,31.1,0.08,0.26,23.2,0.83,0.24,0.24,43.8,58.3,75.1,846.1,249.9,20,22.9,87.6,15.8,19.8,79.9,7.19,13.7,52.4,0.35,3.51,4.24,2.43,0.52,5.9,58.3,49.6,8.75,2.33,0.52,9.13,3.78,3.26,4.86,2.15,2.15,0.21,39,6.28,13.1,7.29,49.4,0.17,0.8,0.56,43.8,0.31,1.01,2.74,1.11,6.53,4.03,1.49,0.35,0.17,0.49,0,0.69,0.45,0.14,0.03,0,0.07,0,0.56,0.38,0.14,0.31,0.1,0.21,1.08,19.4,0.87,10.3,3.13,30.3,1.42,4.44,4.44,0.24,0,0,0.24,0.49,1.04,0.03,0,66,0.17,3.44,28.5,38.4,2.95,57,1.25,2.01,62.1,1.25,0.14,46.2,224.5,127.8,7.64,2.4,0.87,1.22,1.49,59.1,51.3,86.9,6.67,0.1,0,0,0.35,1.67,0.1,3.26,0.38,0.03,0,0,3.82,0.14,0.31,30.8
2078,Timothee Pembele,FRA,DF,Bordeaux,Ligue 1,19,2002,26,17,1414,15.7,0.06,1.21,0.38,31.6,0.05,0.17,16.5,0,0,0,29.4,40.2,73.2,449.6,162.9,16.5,19.6,84.1,10.6,14.9,71.4,1.4,2.55,55,0.06,0.83,1.85,0.64,0.32,2.36,40.2,28.8,11.4,0.51,0.06,6.18,0.32,1.85,0,0,0,0,22.4,12.7,5.1,2.8,24.1,1.66,10.9,0,29.4,0,0.83,2.48,2.17,1.59,1.08,0,0.25,0.19,0.06,0,0.13,0.06,0,0,0,0.06,0,1.53,0.96,0.76,0.64,0.13,0.51,1.66,30.8,1.15,14.5,4.39,30.4,5.48,4.97,4.01,1.34,0.19,0.06,1.15,2.23,3.76,0.96,0,55.5,1.91,13.6,27.5,19.6,3.69,44.6,2.36,4.9,48.1,2.55,0.32,34.7,194.6,130,5.29,1.66,1.08,3.38,2.1,38.9,30.8,79.3,4.08,0.19,0,0,1.21,1.21,0.06,1.85,0.96,0,0,0,6.5,0.96,0.89,51.7
2085,Mathias Pereira Lage,POR,DF,Angers,Ligue 1,25,1996,24,11,1040,11.6,0.34,1.72,0.52,30,0.2,0.67,18.1,0.17,0,0,32.9,45.4,72.5,529.3,200.2,15.8,19.6,80.6,14.5,19,76.4,1.64,4.66,35.2,0.17,0.78,1.98,0.43,0,3.19,45.4,36.3,9.14,0.52,0.09,3.53,0.69,1.64,0,0,0,0,25.3,11.2,8.88,5.17,28.6,1.98,8.53,0.34,32.9,0.17,0.69,2.07,1.72,1.9,1.29,0.09,0.17,0.09,0.17,0.09,0.43,0.17,0.09,0.09,0,0.09,0,1.98,1.03,0.86,0.86,0.26,0.69,3.1,22.2,2.41,22.3,6.12,27.4,9.57,9.4,3.36,2.59,0.69,0,1.9,2.5,4.48,2.41,0,60.1,2.93,14.6,30,18.8,1.98,51,0.95,1.9,50,1.21,0.26,33,151.8,90,4.4,1.64,0.26,1.21,1.21,37.3,32.4,86.8,3.88,0,0,0,2.16,1.38,0.09,1.64,1.03,0.09,0,0,7.93,1.21,2.59,31.8
2086,Brayann Pereira,FRA,DF,Lens,Ligue 1,19,2003,2,0,15,0.2,0,0,0,0,0,0,0,0,0,0,65,80,81.3,870,235,40,40,100,25,25,100,0,5,0,0,5,5,5,5,0,80,80,0,0,0,10,0,5,0,0,0,0,70,5,5,5,70,0,0,0,65,0,0,0,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,15,0,0,10,5,0,0,0,0,0,5,10,0,0,85,0,20,40,30,5,85,0,0,0,0,0,70,370,100,5,0,0,0,0,85,70,82.4,15,0,0,0,0,0,0,5,0,0,0,0,5,5,10,33.3
2087,Danilo Pereira,POR,MF,Paris S-G,Ligue 1,30,1991,27,22,2038,22.6,0.22,0.84,0.35,42.1,0.26,0.63,10.5,0,0,0,65.3,69.1,94.5,1220.1,277.3,25,26.2,95.1,32.1,33.5,96,7.17,8.05,89,0,0.22,4.29,0.22,0,2.52,69.1,68.2,0.93,0.75,0.09,8.72,1.64,0,0,0,0,0,61.2,4.12,3.81,3.19,63.8,0.88,0.18,0.18,65.3,0.04,0.58,1.02,0.35,0.88,0.62,0,0.04,0.04,0.04,0.13,0,0,0,0,0,0,0,1.68,1.06,0.58,0.88,0.22,0.53,1.42,37.5,0.88,11.5,3.05,26.6,3.05,6.59,1.81,1.11,0.44,0,0.66,1.9,3.58,1.15,0.04,77.4,3.58,19.7,52.7,9.12,0.97,76.5,0.4,0.8,50,0.4,0,58.2,242.8,116.2,3.23,0.88,0,0.35,0.49,63.4,60.9,96.1,0.93,0.09,0,0,0.97,1.19,0.04,0,1.06,0,0,0,8.27,1.33,0.8,62.5
2090,Luan Peres Petroni,BRA,DF,Marseille,Ligue 1,27,1994,34,29,2679,29.8,0,0.1,0,0,0,0,25.2,0,0,0,58.2,65.5,88.9,1078,301.2,24.6,26.5,93,26,28.4,91.4,6.85,9.36,73.1,0.07,0.57,4.53,0.27,0.17,2.75,65.5,58.5,6.98,1.51,0,8.42,1.71,0.81,0,0,0,0,49.9,8.02,7.58,52.5,4.97,1.54,5.4,0.03,58.2,0.1,0.74,0.91,0.5,1.14,0.91,0.07,0,0,0.03,0.13,0.13,0.07,0.03,0,0,0,0.03,2.42,0.91,1.34,0.77,0.3,0.81,1.54,52.2,0.74,9.06,2.68,29.6,4.16,3.72,1.17,2.15,0.47,0,1.68,1.91,4.33,2.21,0.03,75.4,4.09,25,44.1,12,0.54,68.7,0.5,0.67,75,0.5,0.03,50.5,260.3,147.7,5.6,1.91,0.1,0.67,0.37,52.9,51.6,97.6,0.64,0.2,0,0,0.77,0.84,0,0.81,0.91,0,0.03,0.03,7.35,1.44,0.6,70.5
2106,Lucas Perrin,FRA,DF,Strasbourg,Ligue 1,23,1998,31,29,2502,27.8,0.04,0.32,0.11,33.3,0.11,0.33,15,0,0,0,43.6,51.2,85,936.8,355.8,13.2,14.2,92.9,22.6,24.7,91.5,7.45,11.4,65.5,0.04,0.32,4.68,0.65,0.11,4.68,51.2,48.6,2.63,1.94,0.07,5.25,1.62,0.29,0,0,0,0,37.7,4.06,9.42,5.22,42.2,2.01,0.68,0.07,43.6,0.04,0.68,0.86,0.61,1.04,0.97,0,0,0,0,0.07,0.07,0.07,0,0,0,0,0,1.69,1.08,1.01,0.61,0.07,0.76,1.4,53.8,0.65,11.5,3.67,32,5.86,4.6,1.01,1.55,0.4,0,1.15,2.27,3.96,2.81,0,59.7,4.24,23.7,36.4,4.21,0.47,57.6,0.22,0.4,54.5,0.25,0.04,39.2,223.8,140.4,4.96,0.9,0,0.22,0.25,40.5,39.5,97.3,0.18,0.18,0,0,1.8,1.08,0.07,0.29,1.08,0,0.04,0,8.85,1.98,0.97,67.1
2112,Danijel Petkovi?,MNE,GK,Angers,Ligue 1,29,1993,15,15,1350,15,0,0,0,0,0,0,0,0,0,0,23.7,30.7,77.2,636.3,312.5,3.4,3.4,100,12.9,13,99.5,7.2,14.1,50.9,0,0,0.07,0,0,0,30.7,20.6,10.1,2.07,0,1.07,0.07,0,0,0,0,0,18.2,1.53,10.9,4.2,19.6,0.07,0,6,23.7,0.13,0.33,0.27,0,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0.07,0.07,100,0.07,0,0,0,0,0,0,0,0,0.13,0.2,33.3,31.1,33.1,0.13,0,0,23.3,0,0,0,0,0,15.5,75.6,40.7,0,0,0,0,0,12.5,12.5,99.5,0,0.07,0,0,0,0.27,0,0,0,0,0,0,5.67,0,0,0
2113,Léo Pétrot,FRA,DF,Lorient,Ligue 1,25,1997,22,21,1815,20.2,0.05,0.25,0.15,60,0.2,0.33,9.4,0,0,0,39.5,47.3,83.5,879.5,281.3,10.5,11.5,91.4,20.4,22.3,91.4,8.27,12.6,65.7,0,0.1,1.63,0,0,1.73,47.3,46,1.34,1.19,0,4.16,1.39,0.05,0,0,0,0,34.9,3.12,9.31,37.5,6.78,2.13,0.15,0.05,39.5,0.15,0.64,1.53,0.45,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0.79,1.19,0.54,0.05,0.64,1.09,59.1,0.45,8.86,3.07,34.6,5.05,3.56,0.25,2.23,0.94,0.05,1.29,2.33,4.11,4.36,0,58,9.55,35,25,1.63,0.4,56.7,0,0.05,0,0,0,35.2,176.5,86.7,2.13,0.4,0,0.2,0.1,38.3,37.6,98.1,0.1,0,0,0,0.5,0.45,0,0.05,0.79,0,0.05,0,7.03,2.03,2.48,45.1
2121,Romain Philippoteaux,FRA,MF,Brest,Ligue 1,34,1988,1,0,24,0.3,0,0,0,0,0,0,0,0,0,0,16.7,23.3,71.4,223.3,36.7,13.3,16.7,80,3.33,3.33,100,0,0,0,0,0,0,0,0,0,23.3,23.3,0,0,0,3.33,0,0,0,0,0,0,16.7,3.33,3.33,0,20,3.33,0,0,16.7,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,3.33,0,0,0,0,0,16.7,3.33,20,0,3.33,13.3,0,0,0,0,0,3.33,0,0,33.3,0,3.33,16.7,16.7,3.33,33.3,0,0,0,0,0,16.7,43.3,16.7,3.33,0,0,0,6.67,43.3,26.7,61.5,3.33,0,0,0,0,0,3.33,0,3.33,0,0,0,0,0,3.33,0
2124,Jérôme Phojo,FRA,DF,Clermont Foot,Ligue 1,29,1993,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,30,30,100,420,270,20,20,100,10,10,100,0,0,0,0,0,0,0,0,0,30,20,10,0,0,0,0,0,0,0,0,0,20,10,0,10,10,0,10,0,30,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,10,10,10,0,50,10,20,20,10,0,40,0,0,0,0,0,20,230,230,10,0,0,0,0,10,10,100,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2132,Jérémy Pied,FRA,DFFW,Lille,Ligue 1,33,1989,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,160,230,69.6,2290,1060,90,120,75,50,60,83.3,10,40,25,0,10,30,10,0,20,230,210,20,0,0,10,0,0,0,0,0,0,110,60,60,30,150,20,20,0,160,0,0,20,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,10,0,0,0,0,0,0,20,20,0,0,270,10,40,120,140,10,250,0,0,0,0,0,150,1310,890,50,20,0,0,10,190,190,100,10,0,0,0,0,0,0,0,0,0,0,0,30,10,0,100
2134,Ronaël Pierre-Gabriel,FRA,DF,Brest,Ligue 1,23,1998,30,29,2548,28.3,0,0.25,0.07,28.6,0,0,15,0,0,0,41.9,50.1,83.7,694.2,277.9,21.6,23.4,92.3,16.2,19.2,84.5,3.46,5.55,62.4,0.04,0.49,3.29,0.71,0.18,3.99,50.1,39.9,10.2,0.39,0,4.88,0.6,1.02,0,0,0,0,31.8,10.2,8.06,1.59,36.9,1.27,9.82,0.07,41.9,0.04,0.64,1.66,1.41,1.52,1.13,0.11,0.07,0.11,0.07,0.04,0.14,0.11,0,0,0.04,0,0,3.04,1.87,1.84,0.95,0.25,1.06,2.19,48.4,1.13,14.2,4.49,31.5,7.1,5.02,2.12,1.41,0.28,0,1.13,2.12,5.16,2.3,0,60.9,3.5,19.6,29.9,15.4,1.02,51.1,1.1,1.84,59.6,1.24,0.11,36.7,180.6,116.6,4.73,1.41,0.32,0.74,0.95,36.7,34.4,93.7,1.1,0.21,0,0,1.2,1.02,0.11,1.02,1.87,0,0,0,6.75,0.6,0.71,45.9
2153,Julian Pollersbeck,GER,GK,Lyon,Ligue 1,27,1994,6,4,436,4.8,0,0,0,0,0,0,0,0,0,0,31.9,36.7,86.9,779.4,472.9,7.71,7.71,100,16.9,16.9,100,7.08,11.9,59.6,0,0,0.21,0,0,0,36.7,29.2,7.5,0.63,0,3.13,0.63,0,0,0,0,0,28.1,0.42,8.13,5.83,25.4,0,0,4.58,31.9,0,0.63,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.1,32.9,37.9,0.42,0,0,30.6,0,0,0,0,0,21.5,90.4,25.6,0,0,0,0,0,21,21,100,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0
2164,Gaëtan Poussin,FRA,GK,Bordeaux,Ligue 1,23,1999,13,13,1170,13,0,0,0,0,0,0,0,0,0,0,26.5,37,71.7,809.7,524.1,4.46,4.69,95.1,11.5,11.5,100,10.4,20.5,50.6,0,0,0.08,0,0,0,37,24.8,12.2,3.77,0,2.85,1.23,0,0,0,0,0,18.2,1,17.8,2,29,0.08,0,4.23,26.5,0,1.62,0.08,0.23,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,100,0.08,0,0,0.08,0,0,0.08,0,0,0,0.08,40.4,34.2,40.1,0.31,0,0,28.2,0,0,0,0,0,18.1,85.5,44.9,0,0,0,0,0,17.2,17,99.1,0,0.23,0,0,0,0.08,0,0,0,0,0,0.08,5,0,0,0
2170,Sanjin Prci?,BIH,MF,Strasbourg,Ligue 1,28,1993,32,27,2186,24.3,0.04,1.89,0.45,23.9,0.02,0.09,24.4,0.04,0,0,49.3,58,85,1039.4,252.3,17.8,20.1,88.7,20.3,22.3,91.1,10.2,13.9,73.6,0,0.99,5.8,1.15,0.08,5.47,58,54.8,3.25,2.18,0,8.4,3.58,0.74,1.03,0.58,0.45,0,39.8,5.8,12.4,8.4,46.4,2.18,0.04,0.37,49.3,0.25,0.74,1.4,0.82,2.26,1.65,0.33,0.04,0.21,0.04,0,0.16,0.16,0,0,0,0,0,2.22,1.44,0.86,1.15,0.21,0.7,1.52,45.9,0.82,12.6,4.03,32.1,3.99,6.71,1.85,0.86,0.16,0,0.7,2.22,4.44,0.99,0.04,67.4,2.59,16.4,39.7,14.6,0.45,64.2,0.29,0.62,46.7,0.37,0,42.3,194.2,87.8,3.74,0.78,0.04,0.53,0.37,47.3,45.3,95.7,1.03,0.16,0,0,1.23,0.41,0,0.74,1.44,0.04,0,0,11.1,0.66,0.74,47.1
2171,Nicolas de Préville,FRA,FWMF,Metz,Ligue 1,31,1991,27,24,1969,21.9,0.23,1.87,0.46,24.4,0.12,0.5,20.8,0.18,0,0,18.5,27.4,67.8,337.5,83.6,8.77,11.7,75,6.48,8.81,73.6,2.79,5.34,52.1,0.09,1.23,1.46,0.68,0.46,1.32,27.4,23.8,3.52,0.96,0.05,7.26,1.51,1.74,1.64,0.41,1.05,0.05,16.1,4.02,7.26,4.2,19.7,0.91,0.05,0.23,18.5,0.14,1.1,1.19,0.96,2.79,1.32,0.59,0.37,0.09,0.27,0.14,0.23,0.14,0,0.05,0,0.05,0,1,0.64,0.27,0.37,0.37,0.27,0.87,31.6,0.59,15.1,3.52,23.3,1.74,7.35,6.03,1.05,0.14,0,0.91,0.78,1.78,0.5,0.05,42.1,0.87,4.93,23.2,17.6,2.65,38.8,1.69,3.65,46.3,1.92,0.27,29.4,164.7,91.1,4.57,1.46,0.64,3.42,2.56,43.1,28.3,65.7,4.98,0.23,0,0,2.28,2.69,0.37,1.74,0.64,0,0,0,6.53,2.6,2.6,50
2197,Nemanja Radonji?,SRB,MF,Marseille,Ligue 1,26,1996,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,45,50,90,515,215,40,45,88.9,5,5,100,0,0,0,0,5,0,0,0,0,50,50,0,0,0,10,0,5,0,0,0,0,40,10,0,5,45,0,0,0,45,0,0,0,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,33.3,5,5,20,0,0,0,0,0,0,0,0,70,0,20,15,40,10,70,5,15,33.3,10,0,60,390,300,10,0,5,5,5,75,65,86.7,15,0,0,0,0,0,5,5,0,0,0,0,5,0,0,0
2204,Rafinha,BRA,FWMF,Paris S-G,Ligue 1,29,1993,5,3,220,2.4,0,2.08,0,0,0,0,18.8,0.42,0,0,70,77.1,90.8,1069.6,182.9,38.3,42.1,91.1,26.3,27.9,94,3.75,4.58,81.8,0,0.83,6.25,0,0,4.17,77.1,75.8,1.25,0.83,0,13.3,0.42,0,0.42,0,0,0.42,65.8,8.33,2.92,65.8,9.58,0,0,0.83,70,0,0.42,2.92,0.83,3.33,1.67,0,0.42,0,0.42,0.83,0,0,0,0,0,0,0,4.58,2.92,0.83,2.5,1.25,1.25,3.75,33.3,2.5,29.6,9.58,32.4,4.58,14.2,10.8,2.08,0,0,2.08,1.67,6.25,0.42,0,92.9,0.42,7.5,56.7,35.4,1.67,91.3,2.08,3.75,55.6,2.08,0,74.2,381.3,230.8,14.2,5,0.42,2.5,1.25,84.2,76.7,91.1,8.33,0,0,0,1.67,3.75,0,0,2.92,0,0,0,5,0.83,0.42,66.7
2207,Predrag Rajkovi?,SRB,GK,Reims,Ligue 1,26,1995,38,38,3420,38,0,0,0,0,0,0,0,0,0,0,23.4,33.1,70.7,699.7,394.3,4.29,4.32,99.4,9.18,9.42,97.5,9.68,19.1,50.8,0,0.03,0.58,0.08,0,0.03,33.1,22.7,10.4,2.95,0.03,2.32,0.71,0,0,0,0,0,16.6,1.68,14.8,4.18,21.9,0.03,0,5.39,23.4,0.16,0.95,0.16,0.08,0.13,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0.16,0.05,33.3,0.13,0,0.03,0.05,0,0,0.05,0,0,0.08,0.08,36.4,31.3,36.2,0.24,0.05,0.03,26.1,0,0,0,0,0,16.4,91.2,46.7,0,0,0,0.05,0,14.2,14.1,99.6,0,0.08,0,0,0,0.21,0,0,0,0,0,0,5.66,0,0.03,0
2212,Adil Rami,FRA,DF,Troyes,Ligue 1,36,1985,17,14,1171,13,0.23,0.46,0.23,50,0.5,1,6.4,0,0,0,33.8,39.9,84.8,788.4,303.5,10.5,11.6,90.1,15.4,16.9,90.9,7.77,10.8,71.6,0,0.08,1.69,0.15,0,1.62,39.9,38.4,1.54,1.23,0,4.54,2.62,0,0,0,0,0,29.2,3.31,7.46,4.46,33,1.23,0.31,0.08,33.8,0.15,1.62,0.54,0.38,0.38,0.31,0,0,0.08,0,0,0,0,0,0,0,0,0,1.38,1,0.77,0.54,0.08,0.92,1.15,80,0.23,6.54,2.23,34.1,3.85,2.54,0.15,1.15,0.62,0,0.54,1.38,2.77,3.31,0,47.6,8.38,30,18,2.15,0.77,46.2,0.31,0.46,66.7,0.38,0,28.5,143.4,72.2,1.23,0.38,0,0.46,0.15,32.2,31.1,96.7,0,0.08,0,0,0.62,0.38,0,0,1,0,0,0,7.23,1.85,1,64.9
2215,Sergio Ramos,ESP,DF,Paris S-G,Ligue 1,36,1986,12,8,801,8.9,0.22,1.35,0.45,33.3,0.17,0.5,14.2,0,0,0,87.2,92.4,94.4,2062.9,594.7,21.9,22.8,96.1,42.2,44,95.9,22.5,24.8,90.5,0,0.11,9.33,0.34,0,5.73,92.4,90.6,1.8,1.57,0.11,7.53,5.73,0,0,0,0,0,78.1,4.27,10,10.3,78.5,2.13,0.22,0.45,87.2,0.11,1.12,1.35,0.34,0.56,0.34,0,0,0.22,0,0,0.11,0,0,0,0.11,0,0,1.69,0.79,0.79,0.79,0.11,0.9,1.35,66.7,0.45,8.54,3.48,40.8,4.38,3.71,0.45,0.67,0.22,0,0.45,1.01,2.7,3.15,0,100.2,12,45.3,56.6,5.62,1.46,98.5,0.45,0.45,100,0.45,0,73.8,425.1,213.5,4.27,0.9,0,0.11,0.22,83.5,82,98.3,0.11,0.34,0.11,0.11,1.35,0.45,0.11,0,0.79,0,0,0,8.88,1.57,1.01,60.9
2222,Elba Rashani,KVX,FWMF,Clermont Foot,Ligue 1,29,1993,29,22,1759,19.5,0.41,1.54,0.62,40,0.27,0.67,13.5,0,0,0,22.6,29.3,77.1,324.9,77.8,13.8,15.8,87.7,7.03,9.18,76.5,1.03,1.95,52.6,0.15,0.72,1.28,0.56,0.31,1.59,29.3,28.8,0.51,0,0.1,5.95,0.51,1.49,0.21,0,0.1,0,22.2,4,3.13,21.4,5.38,1.28,0.26,0.21,22.6,0.05,0.62,1.38,1.49,1.59,1.33,0,0.1,0,0.1,0.05,0.21,0.21,0,0,0,0,0,2,1.44,0.72,1.08,0.21,0.87,2.77,31.5,1.9,23.7,6.15,26,6.36,11.7,5.64,2,0.21,0,1.79,1.33,3.33,0.82,0,42.8,1.74,8.1,20.3,17,3.49,42.4,1.03,1.9,54.1,1.08,0.05,29.6,142.9,76,4.56,1.03,0.46,2.31,2.41,38.4,28.8,75.1,5.54,0.15,0,0,2.05,1.54,0.26,1.49,1.44,0,0,0,6.67,1.23,2.31,34.8
2237,Jeff Reine-Adélaïde,FRA,MF,Lyon,Ligue 1,24,1998,10,1,198,2.2,0,1.36,0.45,33.3,0,0,23.1,0,0,0,65.9,76.8,85.8,1089.1,326.4,31.4,34.5,90.8,25.5,27.3,93.3,6.36,11.4,56,0.45,3.64,5,1.36,0,5.91,76.8,72.3,4.55,2.27,0.91,10,1.82,0,0.91,0,0.45,0,65.5,4.09,7.27,5.91,69.1,0.45,0.91,0.45,65.9,0.91,0.91,0.91,0.91,5.91,5.45,0.45,0,0,0,0,0.91,0.91,0,0,0,0,0,2.27,2.27,1.82,0.45,0,0.91,2.73,33.3,1.82,24.1,7.27,30.2,5.45,12.7,5.91,2.27,0,0,2.27,0.91,3.18,0.45,0,90.5,3.64,18.2,58.2,21.4,4.09,87.3,2.73,5,54.5,2.73,0,75.5,363.2,220.5,9.55,3.18,0.45,1.82,2.27,77.7,70.5,90.6,5.91,0,0,0,1.82,1.82,0.45,0,2.27,0,0,0,8.64,0.45,0.91,33.3
2248,Tiago Ribeiro,POR,FW,Monaco,Ligue 1,20,2002,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,100,36,5,1,1,100,1,1,100,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,2,23,21,1,0,0,0,0,3,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2260,Sergio Rico,ESP,GK,Paris S-G,Ligue 1,28,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,23.3,26.7,87.5,680,386.7,3.33,3.33,100,10,10,100,10,13.3,75,0,0,0,0,0,0,26.7,20,6.67,6.67,0,0,0,0,0,0,0,0,13.3,3.33,10,0,20,0,0,3.33,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,33.3,36.7,0,0,0,30,0,0,0,0,0,16.7,60,26.7,0,0,0,0,0,13.3,13.3,100,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0
